restaurantId;category;name;description;price
75;Burgers and Sandwiches;Grilled Chicken Bacon Swiss;Grilled boneless skinless seasoned chicken breast dressed with mustard mayonnaise lettuce tomato and pickle. Combo fries and drink.;7.44
75;Burgers and Sandwiches;Grilled Cheese (Regular);Served with mustard mayonnaise lettuce tomato pickle and grilled onion on a sesame seed bun.;3.69
75;Burgers and Sandwiches;BLT (Regular);Mayonnaise lettuce tomato and bacon.;4.94
75;Burgers and Sandwiches;Chicken Fingers & Fries (Regular);Our famous golden fried chicken tender with a crispy French fries served with honey mustard and fresh fruits.;11.19
75;Burgers and Sandwiches;Wings and Fries;Mild hot honey BBQ honey mustard lemon pepper or garlic pepper.;11.19
75;Side Orders;French Fries;;3.75
75;Side Orders;Cheese Fries;;5
75;Side Orders;Wild Rice;;3.75
75;Side Orders;Onion Rings;;5.31
75;Side Orders;Ranch Fries;;5
75;Side Orders;Grilled Mushroom;;6.19
75;Side Orders;Ranch Cheese Fries;;6.25
75;Pitas;Gyro;Our very special combined lamb and beef thinly sliced hot from the rotisserie served with our homemade gyro sauce. (Our sauce made with cucumber garlic sour cream and seasoning). ;7.44
75;Pitas;Chicken Philly;Grilled thin slices of chicken breast bell peppers onions and topped with cheese. Roll ups or subs.;7.44
75;Pitas;Turkey Melt;Thin sliced turkey breast topped with melted swiss cheese. Roll ups or subs.;7.44
75;Pitas;Ham & Swiss;Our best 95 percent fat-free thin-sliced ham grilled and topped with Swiss cheese. Roll-ups or subs. .;7.44
75;Pitas;Pita Club;A combination of turkey breast ham and bacon grilled with American cheese. Roll ups or subs.;8.69
75;Pitas;Chicken Salad;Chicken salad made with mayo mustard onions pickles and celery with lettuce and tomatoes. Plate served on a bed of lettuce. Roll ups or subs.;7.44
75;Pitas;Tuna;For a plate on a bed of shredded lettuce tomato and pepper. Roll ups or subs.;7.44
75;Pitas;Chick in a Sack;Marinated chuck of chicken breast topped with melted American swiss cheese. ;7.44
75;Pitas;Philly Steak;Grilled thin slices of sirloin with bell peppers onions and topped with cheese. Roll ups or subs.;7.44
75;Pitas;Ribeye Steak;Our famous strips of fresh ribeye steak grilled with sautéed onions and mushrooms. Roll ups or subs.;9.94
75;Pitas;Falafel;Ground chickpeas with parsley onions garlic and our own seasoning lightly fried and topped with our special sauce. Roll ups or subs.;7.44
75;Pitas;Pita Garden;Served with hummus spread lettuce tomato pickle cucumber bell pepper and purple onion. ;7.44
75;Pitas;Kafta Kabob;Served with hummus spread lettuce tomato and tahini sauce. Roll ups or subs.;7.44
75;New Special Plates;Philly Cheese Steak;Grilled thin slices of sirloin with bell peppers onions and topped with cheese. Served on top of rice with fresh salad fresh fruits and pita.;14.94
75;New Special Plates;Grilled Chicken Breast Plate;Grilled boneless chicken breast with onion and pepper. Served on top of rice with fresh salad fresh fruits and pita.;14.94
75;New Special Plates;Ribeye Steak;Our famous strips of fresh rib eye steak grilled with sautéed onions and mushrooms. Served on top of rice with fresh salad fresh fruits and pita.;19.94
75;Entrées;Beef Kabob;Our finest cut of filet mignon seasoned to perfection. Served with Greek salad wild rice hummus dip fresh fruits and hot pita bread.;19.94
75;Entrées;Falafel Plate;For vegetarian lovers. Served with Greek salad wild rice hummus dip fresh fruits and hot pita bread.;13.69
75;Entrées;Chicken Kabob;Boneless marinated chicken breast seasoned to suit your taste. Served with Greek salad wild rice hummus dip fresh fruits and hot pita bread.;19.94
75;Entrées;Grilled  Grouper;Served with Greek salad wild rice hummus dip fresh fruits and hot pita bread.;19.94
75;Entrées;Grilled Salmon;Served with Greek salad wild rice hummus dip fresh fruits and hot pita bread.;19.94
75;Entrées;Shrimp Kabob;Our best selection of fresh jumbo shrimp. Served with Greek salad wild rice hummus dip fresh fruits and hot pita bread.;19.94
75;Entrées;Grilled Tilapia;Served with Greek salad wild rice hummus dip fresh fruits and hot pita bread.;19.94
75;Entrées;Kafta Kabob;Lebanese meatballs (mixed of ground round lamb beef with purple onion chopped parsley and a touch of garlic and our own seasoning). Served with Greek salad wild rice hummus dip fresh fruits and hot pita bread.;19.94
75;Entrées;Gyro Plate;Our very special beef thinly sliced from the rotisserie. Served with Greek salad wild rice hummus dip fresh fruits and hot pita bread.;19.94
75;Entrées;Grilled Mahi Mahi;Served with Greek salad wild rice hummus dip fresh fruits and hot pita bread.;19.94
75;New Specialty Salad Meals;Grilled Chicken Salad;Fresh crispy salad topped with grilled boneless chicken.;13.69
75;New Specialty Salad Meals;Gyro Salad;Fresh crispy salad topped with thinly sliced gyro from the rotisserie.;13.69
75;New Specialty Salad Meals;Chicken Tender Salad;Fresh crispy salad topped with our golden fried chicken tender with dressing.;13.69
75;Baked Potatoes;Chicken Baked Potato;Butter Cheddar cheese sour cream onion bacon bits and BBQ sauce.;13.69
75;Baked Potatoes;Steak Baked Potato;Butter Cheddar cheese sour cream steak onion bacon bits and barbeque sauce.;14.94
75;Baked Potatoes;Gyro Baked Potato;Butter Cheddar cheese sour cream onion bacon bits and barbeque sauce.;13.69
75;Baked Potatoes;Vegetarian Baked Potato;Grilled bell peppers onions mushrooms and tomatoes. Cheese butter sour cream;12.44
75;Baked Potatoes;Basic Baked Potato;Butter Cheddar cheese sour cream onion and bacon bits.;9.94
75;Baked Potatoes;Combination Baked Potato;Chicken and steak butter Cheddar cheese sour cream onions bacon bits and barbeque sauce.;18.69
75;Baked Potatoes;Shrimp Baked Potato;Loaded baker topped with 6 jumbo shrimp. BBQ sauce on the side. ;18.69
75;Baked Potatoes;Chili Baked Potato;Butter Cheddar cheese chili onion and bacon bits.;12.44
75;Breakfast Served Anytime;Steak Egg and Hash Browns;;13.69
75;Breakfast Served Anytime;Purple Onion Omelette;Our kafta meat purple meat onion mushroom and feta cheese.;13.69
75;Breakfast Served Anytime;Pepper Steak Omelette;Our famous strips of fresh rib eye steak grilled with onion and mushroom topped with melted cheese.;13.69
75;Breakfast Served Anytime;Ham and Cheese Omelette;;12.44
75;Breakfast Served Anytime;Western Omelette;Filled with ham purple onion bell pepper and American cheese.;13.69
75;Breakfast Served Anytime;Vegetable Omelette;Grilled purple onion bell pepper mushroom tomato and Swiss cheese.;13.69
75;Pita Prontos;Ham and Cheese Pronto;Prepared with two eggs and cheese in a pita roll up.;6.56
75;Pita Prontos;Lite Pronto;Two eggs and cheese in a pita. Prepared with two eggs and cheese in a pita roll up.;4.38
75;Pita Prontos;Philly Cheese Pronto;Prepared with two eggs and cheese in a pita roll up.;6.56
75;Pita Prontos;Falafel Pronto;Prepared with two eggs and cheese in a pita roll up.;6.56
75;Pita Prontos;Gyro Pronto;Prepared with two eggs and cheese in a pita roll up.;6.56
75;Desserts;Cheesecake;;4.38
75;Desserts;Baklava;;4.38
75;Desserts;Chocolate Cake;;3.13
75;Beverages;Soft Drink;;2.5
75;Beverages;Mint Iced Tea;;2.5
75;Beverages;Peach Tea;;2.5
75;Beverages;Juice;;2.36
75;Extras;Gyro Sauce;;1.25
75;Extras;Honey Mustard;;1.25
75;Extras;Ranch;;1.25
75;Extras;BBQ Sauce;;1.25
75;Extras;Extra Pita;;1.25
75;Extras;Small Hummus;;1.88
75;Extras;Bacon Bits;;1.25
75;Extras;Cheddar Cheese;;1.25
75;Extras;Sour Cream;;1.25
75;Extras;Butter;;1.25
75;Extras;Green Onions;;1.25
75;Extras;House Greek Dressing;;1.25
76;Picked for you;Sweet Home Alabama;Smoked salmon crabmeat avocado and cream cheese topped with spicy mayo eel sauce and crunchy flakes.  Whole roll is fried.;15.45
76;Picked for you;Thriller ;Tempura shrimp cream cheese whole roll is fried and topped with baked crabmeat spicy mayo eel sauce and crunchy flakes.;16.95
76;Picked for you;Volcano Roll;California roll topped with baked crabmeat eel sauce spicy mayo and crunchy flakes.  Whole roll is baked.;14.45
76;Picked for you;VIP Roll;Shrimp tempura crabmeat cream cheese. Whole roll is fried or baked topped with baked crabmeat seasoned crawfish jalapenos spicy mayo eel sauce sweet chili sauce and crunchy flakes.;17.95
76;Picked for you;Spicy Tuna Roll;Diced spicy tuna topped with spicy mayo;10.95
76;The Opening Acts;Twisted Tuna;Finely chopped spicy red tuna wrapped with sliced avocado and topped with tobiko sweet chili sauce eel sauce and sprinkled with crunchy flakes.;12.95
76;The Opening Acts;Crispy Crab Wontons (5 pcs);A delicious blend of jalapenos cream cheese and crab lightly fried to perfection and served with Headbanger dipping sauce.;9.45
76;The Opening Acts;Stage Divers Chicken;"Crispy Japanese style panko crusted chicken bites served with our Headbanger creamy ginger and sweet chili dipping sauces

";12.95
76;The Opening Acts;Appetizer Sampler;All of our most famous opening acts on one plate! Crispy wontons jalapeño poppers egg rolls and TNT shrimp served with headbanger and sweet chili sauce.;18.95
76;The Opening Acts;TNT Shrimp;Crispy shrimp served on a bed of spring mix glazed with sweet chili sauce eel sauce and sprinkled with sesame seeds.;9.45
76;The Opening Acts;Tuna Tataki;Seared sliced red tuna served on a bed of spring mix topped with sweet chili eel sauce ponzu sauce and sprinkled with sesame seeds.;12.95
76;The Opening Acts;Headbanger Shrimp;Crispy shrimp tossed in our spicy sweet and creamy headbanger sauce served on a bed of spring mix and sprinkled with sesame seeds.;10.95
76;The Opening Acts;Rockin Lobster;Tempura lobster tail tossed in our headbanger sauce and served on a bed of spring mix topped with eel sauce and sprinkled with sesame seeds.;22.95
76;The Opening Acts;Jalapeno Poppers;Fresh jalapenos stuffed with crabmeat and cream cheese lightly fried and served with a side of headbanger sauce.;9.45
76;The Opening Acts;Eggrolls;Chicken egg rolls served with a side of sweet chili sauce.;9.45
76;The Opening Acts;Edamame;;6.95
76;The Opening Acts;Miso Soup;;3.45
76;The Opening Acts;Ahi Tuna Salad;Seared red tuna cucumbers strawberries and avocado salad served on a bed of spring mix glazed with ponzu sweet chili sauce and sprinkled with sesame seeds.;16.95
76;The Opening Acts;Spicy Sashimi Salad;Red tuna fresh salmon yellowtail crabmeat and cucumbers served on a bed of spring mix glazed with ponzu sweet chili sauce eel sauce sriracha and sprinkled with sesame seeds.;16.95
76;The Opening Acts;Seaweed Salad;;6.95
76;The Opening Acts;Ginger Salad;;4.95
76;The Opening Acts;Cucumber Salad;Crabmeat and thinly sliced cucumbers served on a bed of spring mix glazed with ponzu sweet chili sauce and sprinkled with sesame seeds.;6.95
76;Headliners;Punk Rock Roll;Tempura shrimp spicy tuna cream cheese topped with seared tuna strawberries avocado jalapenos cucumbers ponzu eel sauce sweet chili sauce and spicy  mayo.;17.95
76;Headliners;VIP Roll;Shrimp tempura crabmeat cream cheese. Whole roll is fried or baked topped with baked crabmeat seasoned crawfish jalapenos spicy mayo eel sauce sweet chili sauce and crunchy flakes.;17.95
76;Headliners;Crowd Surfer Roll;Shrimp tempura spicy tuna topped with jalapenos red tuna sweet chili sauce eel sauce spicy mayo and crunchy flakes;16.95
76;Headliners;Thriller ;Tempura shrimp cream cheese whole roll is fried and topped with baked crabmeat spicy mayo eel sauce and crunchy flakes.;16.95
76;Headliners;Tour Bus Roll ;Spicy mayo crabmeat and cream cheese topped with seared filet mignon jalapenos spicy mayo sweet chili sauce eel sauce sriracha and crunchy flakes.  Whole roll is baked.;20.45
76;Headliners;Legends Roll;Fried softshell crab and crabmeat. Topped with avocado fresh mango salad (spring mix diced mango jalapenos and sweet chili sauce) and eel sauce.;18.95
76;Headliners;Sharp Dressed Man;Lobster roll. Tempura lobster tail topped with crabmeat crunchy crab spicy mayo eel sauce and crunchy flakes.;23.95
76;Headliners;Jailhouse Roll ;Tempura shrimp cream cheese. Whole roll is deep fried and topped with seasoned crawfish spicy mayo eel sauce spicy mayo and crunchy flakes.;16.95
76;Headliners;Pyro Roll;Shrimp tempura roll topped with baked crabmeat eel sauce spicy mayo and crunchy flakes.;16.95
76;Headliners;Axl;Shrimp tempura fresh salmon and cream cheese. Whole role is fried and topped with eel sauce spicy mayo and crunchy flakes.;15.45
76;Headliners;Prima Donna Roll ;Seasoned crawfish roll topped with crabmeat spicy mayo eel sauce and crunchy flakes.;15.45
76;Headliners;The Experience;Shrimp tempura cream cheese and cucumbers. Topped with fresh mango sweet chili and eel sauce.;15.45
76;Headliners;Metalhead Roll;Tempura shrimp cream cheese topped with crabmeat eel sauce spicy mayo and crunchy flakes.;15.45
76;Headliners;Groupie Roll;Spicy tuna cream cheese cucumber avocado and shrimp tempura. Topped with crabmeat eel sauce sweet chili and spicy mayo.;16.95
76;Headliners;Velcro Pygmies Roll;(Fried) Created by one of our favorite rock bands of all time!  Red tuna krab stick and cream cheese inside fully fried then topped with spicy mayo eel sauce and crunchy flakes;15.45
76;Headliners;Reggae Roll ;Seasoned Crawfish and crabmeat topped with boiled shrimp avocado sweet chili sauce and spicy mayo.;16.95
76;Headliners;British Invasion ;Shrimp tempura crabmeat cucumbers and cream cheese. Topped with baked eel smoked salmon avocado sweet chili sauce eel sauce and sesame seeds.;16.95
76;Headliners;Unplugged Roll ;Red Tuna yellowtail salmon collaborated with krab stick and avocado wrapped in cucumber peel with sweet chili ponzu eel sauce sriracha and crunchy flakes.  Totally baked.  ;16.95
76;Headliners;Sweet Home Alabama;Smoked salmon crabmeat avocado and cream cheese topped with spicy mayo eel sauce and crunchy flakes.  Whole roll is fried.;15.45
76;Headliners;Jam Sesh ;Yellowtail albacore tuna and spicy mayo topped with red tuna crabmeat eel sauce sweet chili sauce and sesame seeds.;16.95
76;Headliners;Good Times Roll;Tempura shrimp crabmeat mixed with spicy mayo and topped with avocado sweet chili sauce eel sauce and sesame seeds.;15.45
76;Headliners;Sunset Strip Roll ;Shrimp tempura and cucumbers topped iwth boiled shrimp crabmeat avocado spicy mayo eel sauce and crunchy flakes.;16.95
76;Headliners;Electric Roll ;Seasoned crawfish crabmeat and cream cheese.  Topped with crabmeat jalapenos eel sauce sweet chili sauce and spicy mayo.;17.95
76;Classic Rock;Spicy Crawfish Roll;Seasoned crawfish topped with spicy mayonnaise.;10.95
76;Classic Rock;Spicy Shrimp Roll;Shrimp tempura crabmeat cucumber avocado and spicy mayo and eel sauce.;10.95
76;Classic Rock;California Roll;Crab avocado and cucumber.;8.45
76;Classic Rock;Rainbow Roll;California roll topped with red tuna fresh salmon yellowtail avocado and sprinkled with sesame seeds.;14.45
76;Classic Rock;Spider Roll;Tempura soft shell crab cucumber avocado and spring mix topped with eel sauce and sweet chili sauce;12.95
76;Classic Rock;Shrimp Tempura Roll;Tempura shrimp cucumber avocado and eel sauce.;9.45
76;Classic Rock;Japanese Bagel Roll;Smoked salmon and cream cheese.;10.95
76;Classic Rock;Veggie Roll;Cucumbers avocado and spring mix;6.95
76;Classic Rock;Salmon Roll;Choice of whole roll fried or regular with spicy mayo and eel sauce;10.95
76;Classic Rock;Tuna Roll;Choice of fried or regular with spicy mayo and eel sauce;10.95
76;Classic Rock;Volcano Roll;California roll topped with baked crabmeat eel sauce spicy mayo and crunchy flakes.  Whole roll is baked.;14.45
76;Classic Rock;Spicy Tuna Roll;Diced spicy tuna topped with spicy mayo;10.95
76;Classic Rock;Super Crunch Roll;Crunchy flakes and spicy mayo topped with smoked salmon and eel sauce;10.95
76;Classic Rock;Eel Roll  ;Baked eel and avocado topped with eel sauce.;10.95
76;Rock-N-Raw;Red Tuna;2pcs Red Tuna ;6.95
76;Rock-N-Raw;Fresh Salmon;;6.95
76;Rock-N-Raw;Yellow Tail;;6.95
76;Rock-N-Raw;Smoked Salmon;;6.95
76;Rock-N-Raw;Eel;Unagi.;6.95
76;Backstage Grill;Lobster Solo;Served with fried rice and vegetables.  Choice of soup or salad;32.45
76;Backstage Grill;Filet Mignon Solo;Served with fried rice and vegetables.  Choice of soup or salad ;26.45
76;Backstage Grill;Shrimp Solo;Served with fried rice and vegetables.  Choice of soup or salad;20.45
76;Backstage Grill;Chicken Solo;Served with fried rice and vegetables.  Choice of soup or salad ;17.95
76;Backstage Grill;Lobster and Filet Mignon Combination;Served with soup or salad please choose.  Served with veggies and fried rice;36.95
76;Backstage Grill;Chicken Shrimp and Filet Mignon Combination;Served with soup or salad please choose.  Served with fried rice and vegetables;32.45
76;Backstage Grill;Chicken and Lobster Combination;Served with soup or salad please choose.  Served with fried rice and vegetables. ;35.95
76;Backstage Grill;Filet Mignon and Shrimp Combination;Served with soup or salad please choose.  Served with rice and vegetables.  ;26.45
76;Backstage Grill;Filet Mignon and Chicken Combination;Served with soup or salad please choose.  Served with fried rice and vegetables.  ;24.95
76;Backstage Grill;Shrimp and Chicken Combination;Served with soup or salad please choose.  Served with fried rice and vegetables;21.45
76;Backstage Grill;Vegetable and Fried Rice Combination;Served with a soup or salad.  please choose;12.95
76;Rockin Side;Fried Rice;;6.95
76;Rockin Side;Vegetables;;6.95
76;Rockin Side;Fried Rice with Chicken;;15.95
76;Rockin Side;Fried Rice with Shrimp;;16.95
76;Rockin Side;Fried Rice with Filet;;17.95
76;Rockin Side;White Rice;;4.45
76;Kid Rock Menu;Kids Tempura Shrimp and French Fries;;8.45
76;Kid Rock Menu;Kids Chicken Nuggets and French Fries;;8.45
76;Kid Rock Menu;Kids Chicken Teriyaki ;Kids portions of Chicken and fried rice.  Served with yum yum sauce;9.45
76;Kid Rock Menu;Kids Filet ;Kids Filet fried rice and yum yum sauce.  ;12.95
76;Local Specials;Beef Tataki;Seared sliced filet mignon served on a bed of spring mix copped with eel sauce sweet chili sauce and sprinkled with sesame seeds.;13.65
76;Local Specials;Spicy Tuna Sashimi Salad;Red tuna cucumbers and avocado served on a bed of spring mix glazed with sweet chili sauce eel sauce ponzu sriracha and sprinkled with sesame seeds.;17
76;Local Specials;Shrimp;;6.5
76;Local Specials;Crab Stick;;6.5
76;Local Specials;Boston Roll;Boiled shrimp cucumbers and spring mix. Topped with tobiko and spicy mayonnaise.;9.95
76;Local Specials;Tuna and Avocado Roll;Fresh red tuna and avocado.;11.25
76;Local Specials;Gyoza;Fried chicken pot stickers served gyoza sauce.;10.95
77;Picked for you;Sesame Chicken;"Chicken in thin butter cooked with sesame seed and chef special sauce. With rice.
";13.15
77;Picked for you;House Lo Mein ;Soft noodles sautéed with a blend of shrimp beef chicken and Chinese vegetables. Soft noodle.;10.9
77;Picked for you;House Fried Rice;;10.9
77;Picked for you;Chicken Fried Rice;;10.35
77;Picked for you;Mongolian Beef;Succulent tender sliced sirloin of beef marinated and sautéed with fresh green onion and garnished with crispy rice noodles. With rice.;14.35
77;Appetizers;Shanghai Spring Roll (1 pc);;1.5
77;Appetizers;Egg Roll (1 pc);;1.5
77;Appetizers;Fried Wonton (10 pcs);;5.2
77;Appetizers;Fried or Steamed Dumplings (6 pcs);;6.6
77;Appetizers;Boneless Spare Ribs;;13.75
77;Appetizers;Crab Rangoon  (6 pcs);;5.2
77;Appetizers;Beef Teriyaki  (6 pcs);;7.5
77;Appetizers;Appetizer Combination Platter (for 2);Egg roll beef stick sweet and sour shrimp sweet and sour chicken fried dumpling spare ribs and crab rangoon.;21.8
77;Soups;Egg Drop Soup;;6
77;Soups;Pint Egg Drop Soup;;3.2
77;Soups;Pint Hot Sour Soup;;4
77;Soups;Pint Wonton Mix Egg Soup;;4
77;Soups;Pint Wonton Soup;;4
77;Soups;Wonton Soup;;6.9
77;Soups;Wonton Mixed Egg Soup;;6.6
77;Soups;Hot & Sour Soup for Two;Spicy. Sliced chicken and shrimp with bean curd and egg drops in chicken broth.;6.6
77;Soups;Sizzling Rice Soup for Two;Chicken broth blended with shrimp mushroom water chestnuts and golden rice crust.;6.6
77;Soups;Three Delicacies Soup for Two;Crab meat shrimp and scallops blended in rich chicken broth.;9.2
77;Fried Rice;House Fried Rice;;10.9
77;Fried Rice;Chicken Fried Rice;;10.35
77;Fried Rice;Beef Fried Rice;;10.9
77;Fried Rice; Shrimp Fried Rice;;10.9
77;Fried Rice;Pork Fried Rice;;10.35
77;Fried Rice; Vegetable Fried Rice;;10.35
77;Lo Mein;House Lo Mein ;Soft noodles sautéed with a blend of shrimp beef chicken and Chinese vegetables. Soft noodle.;10.9
77;Lo Mein;Chicken Lo Mein ;Soft noodle.;10.35
77;Lo Mein;Beef Lo Mein ;Soft noodle.;10.9
77;Lo Mein;Shrimp Lo Mein ;Soft noodle.;10.9
77;Lo Mein;Pork Lo Mein ;Soft noodle.;10.35
77;Lo Mein;Vegetable Lo Mein ;Soft noodle.;10.35
77;Chow Mein;Vegetable Chow Mein;With rice. Onion cabbage and carrot mix.;10.35
77;Chow Mein;House Chow Mein;With rice. Onion cabbage and carrot mix.;11.4
77;Chow Mein;Chicken Chow Mein ;With rice. Onion cabbage and carrot mix.;10.35
77;Chow Mein;Pork Chow Mein;With rice. Onion cabbage and carrot mix.;10.35
77;Chow Mein;Beef Chow Mein ;With rice. Onion cabbage and carrot mix.;11.44
77;Chow Mein;Shrimp Chow Mein ;With rice. Onion cabbage and carrot mix.;11.44
77;Chefs Specialties;Happy Family;A symbol for family togetherness. Assorted fresh seafood select meat and vegetables sautéed in light sauce. Its like many dishes in one.;15.68
77;Chefs Specialties;Seafood Special Dish;Shrimp scallops and crabmeat combined with snow peas and bamboo shoots mushroom baby corn. A super blend of flavor.;17.75
77;Chefs Specialties;Three Delicacies;Beef shrimp and chicken tenderloin with snow pea pods broccoli bamboo shoots Chinese green.;15.45
77;Chefs Specialties;Dragon & Phoenix;Boneless breast of chicken and shrimp white meat blended with mushrooms water chestnuts bamboo shoots and fresh garden vegetables.;15.45
77;Chefs Specialties;Surf & Turf;Shredded beef with fresh shrimp sautéed in chefs brown sauce.;15.45
77;Chefs Specialties;Lemon Chicken;Marinated chicken chunk quickly fried into a golden brown with aromatic lemon flavored sauce.;13.8
77;Chefs Specialties;General Chicken;Marinated chicken chunk quickly fried into perfection with garlic ginger and wine sauce.;13.8
77;Chefs Specialties;Beef & Scallops;;15.45
77;Chefs Specialties;Sesame Beef;;15.45
77;Chefs Specialties;Orange Beef;;15.45
77;Chefs Specialties;Kung Pao Special Dish;Spicy. Shrimp beef and chicken sautéed with mushroom pea pods bamboo shoots and peanuts in spicy hot sauce.;15.45
77;Chefs Specialties;Mongolian Delight;Succulent tender sliced sirloin of beef fresh jumbo shrimp and chicken marinated and sautéed with fresh green onion and garnished with crispy noodle.;15.45
77;Chicken;Mongolian Chicken;With rice.;13.15
77;Chicken;Kung Pao Chicken;"Spicy. Tender cubes of chicken sautéed with mushroom pea pods bamboo shoots and peanut in spicy hot sauce. With rice.
";13.15
77;Chicken;Chicken with Sizzling Rice;"Chicken breast with quality Chinese vegetable bamboo shoots mushrooms and water chestnuts in a delicious light sauce with sizzling garden rice crust. With rice.
";13.15
77;Chicken;Sesame Chicken;"Chicken in thin butter cooked with sesame seed and chef special sauce. With rice.
";13.15
77;Chicken;Hunan Chicken;"Spicy. With rice.
";13.15
77;Chicken;Garlic Chicken;"Boneless chicken cooked with bamboo shoots mushroom and onion in a special sauce. With rice.
";13.15
77;Chicken;Almond Chicken;"Diced chicken meat with crunchy almonds bamboo shoots and green pepper. With rice.
";13.15
77;Chicken;Cashew Chicken;"Thighs of chicken with water chestnuts bamboo shoots mushrooms and cashew nuts in our chef special brown sauce. With rice.
";13.15
77;Chicken;Chicken with Broccoli;With rice.;13.15
77;Chicken;Moo Shu Chicken;"Sliced chicken breast with egg bamboo shoots mushrooms and cabbage. Served with four Chinese pancakes. With rice.
";13.15
77;Chicken;Moo Goo Gai Pan;"Sliced chicken breast blended with mushrooms water chestnuts bamboo shoots and fresh garden vegetables. With rice.
";13.15
77;Chicken;Chicken with Snow Peas;With rice.;13.15
77;Chicken;Chicken with Garlic Sauce;"Spicy. With rice.
";13.15
77;Beef;Mongolian Beef;Succulent tender sliced sirloin of beef marinated and sautéed with fresh green onion and garnished with crispy rice noodles. With rice.;14.35
77;Beef;Beef with Broccoli;Sliced beef with broccoli cooked in a delightful Chinese way. With rice.;14.35
77;Beef;Kung Pao Beef;Spicy. Sliced tender with peanuts mushroom pea pods bamboo shoots sautéed in hot spicy sauce. With rice.;14.35
77;Beef;Hunan Beef;Spicy. Tenderloin beef water chestnuts mushrooms carrots baby corn green pepper broccoli and bamboo shoots in special garlic sauce. With rice.;14.35
77;Beef;Beef with Green Peppers;Slice of choice beef and marinated in our garlic Chinese bean sauce. With rice.;14.35
77;Beef;Beef Imperial;Sliced beef blended with sliced bamboo shoots Chinese gravy. With rice.;14.35
77;Beef;Beef with Garlic Sauce;Spicy. Sliced beef with broccoli baby corn carrots green pepper bamboo shoots skin mushrooms and snow peas in hot spicy sauce. With rice.;14.35
77;Beef; Moo Shu Beef;Fancy flavored egg with beef mushrooms and cabbages served with four Chinese pancakes. With rice.;14.35
77;Pork &amp; VegetablesHarvest Pork;Thinly sliced pork sautéed with marinated compressed skin mushrooms onion cabbage hot bean sauce and garlic sauce. With rice.;13.15
77;Pork &amp; VegetablesShredded Pork with Garlic Sauce;Shredded pork water chestnuts skin mushroom and green onion in special garlic sauce. With rice.;13.15
77;Pork &amp; VegetablesMandarin Vegetables Deluxe;For those who prefer nutritious vegetables only. Fresh Chinese vegetable prepared with a special ones over highly treatment in our wok for garden fresh flavor. With rice.;13.15
77;Pork &amp; VegetablesMoo Shu Pork;Shredded pork with egg mushrooms bamboo shoots slice mushroom and cabbage and served with four Chinese pancakes. With rice.;13.15
77;Pork &amp; VegetablesMoo Shu Vegetables;;13.15
77;Seafood;Shrimp Imperial;Fresh jumbo shrimp with pea pods water chestnuts bamboo shoots and Chinese greens. With rice.;14.35
77;Seafood;Shau-Lou Shrimp;Deep fried shrimp in special savory sauce with a touch of garlic flavoring. With rice.;14.35
77;Seafood;Scallops Imperial;Sautéed fresh scallops with water chestnuts and mixed vegetables. With rice.;15.45
77;Seafood;Shrimp with Lobster Sauce;With rice.;14.35
77;Seafood;Shrimp with Broccoli;With rice.;14.35
77;Seafood;Shrimp with Szechuan Sauce;Spicy. With rice.;15.45
77;Seafood;Shrimp with Cashew Nuts;With rice.;14.35
77;Seafood;Shrimp with Garlic Sauce;Spicy. With rice.;14.35
77;Seafood;Kung Pao Shrimp;Spicy. Shrimp sautéed with mushroom peas pods bamboo shoots and peanuts in spicy hot sauce. With rice.;14.35
77;Seafood;Shrimp with Sizzling Rice;Sautéed shrimp in a chefs special sauce with sizzling golden rice crust. With rice.;15.45
77;Seafood;Shrimp with Snow Peas;With rice.;15.45
77;Seafood;Moo Shu Shrimp;Shrimp with egg mushroom bamboo shoots skin mushrooms and cabbage served with four chines pancakes. With rice.;15.45
77;Sweet &amp; SourSweet &; Sour Pork ;
77;Sweet &amp; SourSweet &; Sour Chicken;
77;Sweet &amp; SourSweet &; Sour Shrimp ;
77;Egg Foo Young;House Egg Foo Young;With rice.;12.65
77;Egg Foo Young;Chicken Egg Foo Young;With rice.;12.35
77;Egg Foo Young;Beef Egg Foo Young;With rice.;12.65
77;Egg Foo Young;Shrimp Egg Foo Young;With rice.;12.65
77;Egg Foo Young;Pork Egg Foo Young;With rice.;12.35
77;Egg Foo Young;Vegetable Egg Foo Young;With rice.;12.35
77;Family Dinners;Family Dinner A for Two;Sweet corn chicken soup egg rolls and crab rangoon sweet and sour chicken and almond chicken. Served with steamed rice and fortune cookies.;31.65
77;Family Dinners;Family Dinner B for Three;Sweet corn chicken soup egg rolls and crab rangoon sweet and sour chicken almond chicken and beef imperial. Served with steamed rice and fortune cookies.;47.5
77;Family Dinners;Family Dinner C for Four;Sweet corn chicken soup egg rolls and crab rangoon sweet and sour chicken almond chicken beef imperial and shrimp imperial. Served with steamed rice and fortune cookies.;36.25
77;Family Dinners;Family Dinner D for Five;Sweet corn chicken soup egg rolls and crab rangoon sweet and sour chicken almond chicken beef imperial shrimp imperial and Mongolian beef. Served with steamed rice and fortune cookies.;79.2
77;Family Dinners;Family Dinner E for Six;Sweet corn chicken soup egg rolls and crab rangoon sweet and sour chicken almond chicken beef imperial shrimp imperial Mongolian beef and chicken with walnuts. Served with steamed rice and fortune cookies.;95
